Id	DeviceToolId	HandedToStaffId	HandedDate	DeptId	LocationId	StatusId	StatusDescrition	
	48566		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48566,'2019-12-12 13:53:33',525,2)"
	48567		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48567,'2019-12-12 13:53:33',525,2)"
	48568		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48568,'2019-12-12 13:53:33',525,2)"
	48569		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48569,'2019-12-12 13:53:33',525,2)"
	48570		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48570,'2019-12-12 13:53:33',525,2)"
	48571		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48571,'2019-12-12 13:53:33',525,2)"
	48572		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48572,'2019-12-12 13:53:33',525,2)"
	48573		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48573,'2019-12-12 13:53:33',525,2)"
	48574		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48574,'2019-12-12 13:53:33',525,2)"
	48575		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48575,'2019-12-12 13:53:33',525,2)"
	48576		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48576,'2019-12-12 13:53:33',525,2)"
	48577		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48577,'2019-12-12 13:53:33',525,2)"
	48578		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48578,'2019-12-12 13:53:33',525,2)"
	48579		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48579,'2019-12-12 13:53:33',525,2)"
	48580		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48580,'2019-12-12 13:53:33',525,2)"
	48581		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48581,'2019-12-12 13:53:33',525,2)"
	48582		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48582,'2019-12-12 13:53:33',525,2)"
	48583		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48583,'2019-12-12 13:53:33',525,2)"
	48584		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48584,'2019-12-12 13:53:33',525,2)"
	48585		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48585,'2019-12-12 13:53:33',525,2)"
	48586		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48586,'2019-12-12 13:53:33',525,2)"
	48587		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48587,'2019-12-12 13:53:33',525,2)"
	48588		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48588,'2019-12-12 13:53:33',525,2)"
	48589		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48589,'2019-12-12 13:53:33',525,2)"
	48590		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48590,'2019-12-12 13:53:33',525,2)"
	48591		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48591,'2019-12-12 13:53:33',525,2)"
	48592		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48592,'2019-12-12 13:53:33',525,2)"
	48593		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48593,'2019-12-12 13:53:33',525,2)"
	48594		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48594,'2019-12-12 13:53:33',525,2)"
	48595		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48595,'2019-12-12 13:53:33',525,2)"
	48596		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48596,'2019-12-12 13:53:33',525,2)"
	48597		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48597,'2019-12-12 13:53:33',525,2)"
	48598		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48598,'2019-12-12 13:53:33',525,2)"
	48599		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48599,'2019-12-12 13:53:33',525,2)"
	48600		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48600,'2019-12-12 13:53:33',525,2)"
	48601		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48601,'2019-12-12 13:53:33',525,2)"
	48602		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48602,'2019-12-12 13:53:33',525,2)"
	48603		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48603,'2019-12-12 13:53:33',525,2)"
	48604		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48604,'2019-12-12 13:53:33',525,2)"
	48605		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48605,'2019-12-12 13:53:33',525,2)"
	48606		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48606,'2019-12-12 13:53:33',525,2)"
	48607		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48607,'2019-12-12 13:53:33',525,2)"
	48608		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48608,'2019-12-12 13:53:33',525,2)"
	48609		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48609,'2019-12-12 13:53:33',525,2)"
	48610		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48610,'2019-12-12 13:53:33',525,2)"
	48611		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48611,'2019-12-12 13:53:33',525,2)"
	48612		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48612,'2019-12-12 13:53:33',525,2)"
	48613		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48613,'2019-12-12 13:53:33',525,2)"
	48614		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48614,'2019-12-12 13:53:33',525,2)"
	48615		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48615,'2019-12-12 13:53:33',525,2)"
	48616		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48616,'2019-12-12 13:53:33',525,2)"
	48617		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48617,'2019-12-12 13:53:33',525,2)"
	48618		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48618,'2019-12-12 13:53:33',525,2)"
	48619		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48619,'2019-12-12 13:53:33',525,2)"
	48620		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48620,'2019-12-12 13:53:33',525,2)"
	48621		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48621,'2019-12-12 13:53:33',525,2)"
	48622		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48622,'2019-12-12 13:53:33',525,2)"
	48623		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48623,'2019-12-12 13:53:33',525,2)"
	48624		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48624,'2019-12-12 13:53:33',525,2)"
	48625		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48625,'2019-12-12 13:53:33',525,2)"
	48626		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48626,'2019-12-12 13:53:33',525,2)"
	48627		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48627,'2019-12-12 13:53:33',525,2)"
	48628		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48628,'2019-12-12 13:53:33',525,2)"
	48629		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48629,'2019-12-12 13:53:33',525,2)"
	48630		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48630,'2019-12-12 13:53:33',525,2)"
	48631		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48631,'2019-12-12 13:53:33',525,2)"
	48632		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48632,'2019-12-12 13:53:33',525,2)"
	48633		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48633,'2019-12-12 13:53:33',525,2)"
	48634		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48634,'2019-12-12 13:53:33',525,2)"
	48635		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48635,'2019-12-12 13:53:33',525,2)"
	48636		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48636,'2019-12-12 13:53:33',525,2)"
	48637		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48637,'2019-12-12 13:53:33',525,2)"
	48638		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48638,'2019-12-12 13:53:33',525,2)"
	48639		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48639,'2019-12-12 13:53:33',525,2)"
	48640		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48640,'2019-12-12 13:53:33',525,2)"
	48641		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48641,'2019-12-12 13:53:33',525,2)"
	48642		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48642,'2019-12-12 13:53:33',525,2)"
	48643		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48643,'2019-12-12 13:53:33',525,2)"
	48644		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48644,'2019-12-12 13:53:33',525,2)"
	48645		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48645,'2019-12-12 13:53:33',525,2)"
	48646		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48646,'2019-12-12 13:53:33',525,2)"
	48647		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48647,'2019-12-12 13:53:33',525,2)"
	48648		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48648,'2019-12-12 13:53:33',525,2)"
	48649		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48649,'2019-12-12 13:53:33',525,2)"
	48650		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48650,'2019-12-12 13:53:33',525,2)"
	48651		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48651,'2019-12-12 13:53:33',525,2)"
	48652		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48652,'2019-12-12 13:53:33',525,2)"
	48653		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48653,'2019-12-12 13:53:33',525,2)"
	48654		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48654,'2019-12-12 13:53:33',525,2)"
	48655		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48655,'2019-12-12 13:53:33',525,2)"
	48656		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48656,'2019-12-12 13:53:33',525,2)"
	48657		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48657,'2019-12-12 13:53:33',525,2)"
	48658		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48658,'2019-12-12 13:53:33',525,2)"
	48659		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48659,'2019-12-12 13:53:33',525,2)"
	48660		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48660,'2019-12-12 13:53:33',525,2)"
	48661		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48661,'2019-12-12 13:53:33',525,2)"
	48662		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48662,'2019-12-12 13:53:33',525,2)"
	48663		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48663,'2019-12-12 13:53:33',525,2)"
	48664		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48664,'2019-12-12 13:53:33',525,2)"
	48665		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48665,'2019-12-12 13:53:33',525,2)"
	48666		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48666,'2019-12-12 13:53:33',525,2)"
	48667		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48667,'2019-12-12 13:53:33',525,2)"
	48668		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48668,'2019-12-12 13:53:33',525,2)"
	48669		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48669,'2019-12-12 13:53:33',525,2)"
	48670		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48670,'2019-12-12 13:53:33',525,2)"
	48671		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48671,'2019-12-12 13:53:33',525,2)"
	48672		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48672,'2019-12-12 13:53:33',525,2)"
	48673		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48673,'2019-12-12 13:53:33',525,2)"
	48674		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48674,'2019-12-12 13:53:33',525,2)"
	48675		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48675,'2019-12-12 13:53:33',525,2)"
	48676		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48676,'2019-12-12 13:53:33',525,2)"
	48677		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48677,'2019-12-12 13:53:33',525,2)"
	48678		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48678,'2019-12-12 13:53:33',525,2)"
	48679		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48679,'2019-12-12 13:53:33',525,2)"
	48680		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48680,'2019-12-12 13:53:33',525,2)"
	48681		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48681,'2019-12-12 13:53:33',525,2)"
	48682		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48682,'2019-12-12 13:53:33',525,2)"
	48683		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48683,'2019-12-12 13:53:33',525,2)"
	48684		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48684,'2019-12-12 13:53:33',525,2)"
	48685		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48685,'2019-12-12 13:53:33',525,2)"
	48686		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48686,'2019-12-12 13:53:33',525,2)"
	48687		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48687,'2019-12-12 13:53:33',525,2)"
	48688		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48688,'2019-12-12 13:53:33',525,2)"
	48689		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48689,'2019-12-12 13:53:33',525,2)"
	48690		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48690,'2019-12-12 13:53:33',525,2)"
	48691		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48691,'2019-12-12 13:53:33',525,2)"
	48692		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48692,'2019-12-12 13:53:33',525,2)"
	48693		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48693,'2019-12-12 13:53:33',525,2)"
	48694		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48694,'2019-12-12 13:53:33',525,2)"
	48695		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48695,'2019-12-12 13:53:33',525,2)"
	48696		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48696,'2019-12-12 13:53:33',525,2)"
	48697		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48697,'2019-12-12 13:53:33',525,2)"
	48698		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48698,'2019-12-12 13:53:33',525,2)"
	48699		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48699,'2019-12-12 13:53:33',525,2)"
	48700		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48700,'2019-12-12 13:53:33',525,2)"
